1732671311.104,2986,DisplayLinkUserAgent,18.9
1732671311.104,24132,Code Helper (Renderer),10.7
1732671311.104,41738,Code Helper (GPU),2.8
1732671311.104,996,Google Chrome Helper,1.7
1732671311.104,41734,Electron,1.6
1732671311.104,24192,Code Helper (Plugin),1.5
1732671311.104,6095,com.docker.backend,1.2
1732671421.777,25390,Python,22.4
1732671421.777,41734,Electron,13.9
1732671421.777,6121,com.apple.Virtualization.VirtualMachine,13.8
1732671421.777,637,Google Chrome,12.7
1732671421.777,2986,DisplayLinkUserAgent,6.1
1732671421.777,646,Microsoft Word,0.6
1732671421.777,41816,Code Helper,0.4
1732671421.777,673,sharingd,0.3
1732671421.777,24197,zsh,0.3
1732671421.777,41773,Code Helper,0.3
1732671423.946,6121,com.apple.Virtualization.VirtualMachine,21.4
1732671423.946,25390,Python,20.5
1732671423.946,2986,DisplayLinkUserAgent,9.1
1732671423.946,6177,Docker Desktop Helper (Renderer),8.8
1732671423.946,41734,Electron,7.4
1732671423.946,672,iTerm2,6.1
1732671423.946,24132,Code Helper (Renderer),3.1
1732671423.946,6095,com.docker.backend,2.9
1732671423.946,6113,Docker Desktop,2.6
1732671423.946,996,Google Chrome Helper,1.2
1732671426.092,6121,com.apple.Virtualization.VirtualMachine,23.2
1732671426.092,25390,Python,14.8
1732671426.092,2986,DisplayLinkUserAgent,14.1
1732671426.092,41734,Electron,10.6
1732671426.092,24132,Code Helper (Renderer),7.3
1732671426.092,24149,Code Helper (Plugin),3.6
1732671426.092,24192,Code Helper (Plugin),2.3
1732671426.092,672,iTerm2,1.0
1732671426.092,646,Microsoft Word,0.6
1732671426.092,41738,Code Helper (GPU),0.6
1732671432.283,6121,com.apple.Virtualization.VirtualMachine,70.7
1732671432.283,58271,LINE,23.3
1732671432.283,25390,Python,22.6
1732671432.283,2986,DisplayLinkUserAgent,5.6
1732671432.283,41734,Electron,2.4
1732671432.283,24132,Code Helper (Renderer),1.5
1732671432.283,6095,com.docker.backend,0.7
1732671432.283,41738,Code Helper (GPU),0.5
1732671432.283,53751,Google Chrome Helper (Renderer),0.5
1732671432.283,646,Microsoft Word,0.3
1732671436.463,25390,Python,19.4
1732671436.463,6121,com.apple.Virtualization.VirtualMachine,11.9
1732671436.463,996,Google Chrome Helper,2.2
1732671436.463,36903,Google Chrome Helper (Renderer),1.8
1732671436.463,586,distnoted,1.3
1732671436.463,6147,Docker Desktop Helper (GPU),1.2
1732671436.463,2986,DisplayLinkUserAgent,0.8
1732671436.463,646,Microsoft Word,0.7
1732671436.463,52328,Google Chrome Helper (Renderer),0.7
1732671436.463,56973,Google Chrome Helper (Renderer),0.7
1732671438.668,6121,com.apple.Virtualization.VirtualMachine,92.0
1732671438.668,2986,DisplayLinkUserAgent,31.4
1732671438.668,994,Google Chrome Helper (GPU),21.9
1732671438.668,18298,ContextStoreAgent,16.9
1732671438.668,11525,BiomeAgent,14.9
1732671438.668,637,Google Chrome,13.1
1732671438.668,25390,Python,13.1
1732671438.668,373,loginwindow,10.1
1732671438.668,43120,ControlCenter,5.2
1732671438.668,675,Notes,4.6
1732671440.843,6121,com.apple.Virtualization.VirtualMachine,26.2
1732671440.843,25390,Python,23.7
1732671440.843,2986,DisplayLinkUserAgent,21.1
1732671440.843,637,Google Chrome,18.7
1732671440.843,17594,Google Chrome Helper (Renderer),10.4
1732671440.843,672,iTerm2,7.2
1732671440.843,994,Google Chrome Helper (GPU),7.2
1732671440.843,646,Microsoft Word,0.5
1732671440.843,41734,Electron,0.5
1732671440.843,41816,Code Helper,0.5
1732671443.021,6121,com.apple.Virtualization.VirtualMachine,30.4
1732671443.021,25390,Python,23.4
1732671443.021,801,CursorUIViewService,4.3
1732671443.021,603,WindowManager,3.3
1732671443.021,17594,Google Chrome Helper (Renderer),3.3
1732671443.021,637,Google Chrome,3.0
1732671443.021,2986,DisplayLinkUserAgent,2.6
1732671443.021,6095,com.docker.backend,1.9
1732671443.021,646,Microsoft Word,1.4
1732671443.021,994,Google Chrome Helper (GPU),1.1
1732671445.190,6121,com.apple.Virtualization.VirtualMachine,22.9
1732671445.190,25390,Python,21.8
1732671445.190,637,Google Chrome,11.9
1732671445.190,17594,Google Chrome Helper (Renderer),6.9
1732671445.190,994,Google Chrome Helper (GPU),5.6
1732671445.190,2986,DisplayLinkUserAgent,5.2
1732671445.190,672,iTerm2,3.1
1732671445.190,21633,Siri,1.4
1732671445.190,25330,com.apple.hiservices-xpcservice,0.8
1732671445.190,646,Microsoft Word,0.7
1732671447.364,25390,Python,22.4
1732671447.364,6121,com.apple.Virtualization.VirtualMachine,11.7
1732671447.364,2986,DisplayLinkUserAgent,1.9
1732671447.364,646,Microsoft Word,0.7
1732671447.364,24784,callservicesd,0.7
1732671447.364,25487,mlhostd,0.7
1732671447.364,996,Google Chrome Helper,0.6
1732671447.364,53751,Google Chrome Helper (Renderer),0.6
1732671447.364,17207,com.apple.SafariPlatformSupport.Helper,0.5
1732671447.364,637,Google Chrome,0.4
1732671451.544,17594,Google Chrome Helper (Renderer),129.2
1732671451.544,26358,AddressBookSourceSync,29.6
1732671451.544,24566,contactsd,22.0
1732671451.544,25390,Python,20.3
1732671451.544,18256,tccd,9.5
1732671451.544,6121,com.apple.Virtualization.VirtualMachine,8.0
1732671451.544,22781,assistantd,8.0
1732671451.544,708,imagent,7.2
1732671451.544,803,Spotlight,7.0
1732671451.544,2897,ShareSheetUI,6.4
1732671453.715,25161,assistant_service,81.8
1732671453.715,25390,Python,22.9
1732671453.715,608,lsd,9.3
1732671453.715,6121,com.apple.Virtualization.VirtualMachine,6.4
1732671453.715,672,iTerm2,2.9
1732671453.715,996,Google Chrome Helper,2.3
1732671453.715,637,Google Chrome,2.0
1732671453.715,646,Microsoft Word,1.1
1732671453.715,15839,com.apple.appkit.xpc.openAndSavePanelService,1.0
1732671453.715,731,Finder,0.8
1732671455.889,25161,assistant_service,160.6
1732671455.889,17594,Google Chrome Helper (Renderer),50.5
1732671455.889,6121,com.apple.Virtualization.VirtualMachine,23.4
1732671455.889,25390,Python,20.5
1732671455.889,2986,DisplayLinkUserAgent,7.0
1732671455.889,672,iTerm2,6.0
1732671455.889,994,Google Chrome Helper (GPU),2.7
1732671455.889,996,Google Chrome Helper,0.7
1732671455.889,637,Google Chrome,0.4
1732671455.889,646,Microsoft Word,0.4
1732671458.050,25161,assistant_service,69.0
1732671458.050,17594,Google Chrome Helper (Renderer),49.4
1732671458.050,6121,com.apple.Virtualization.VirtualMachine,22.9
1732671458.050,25390,Python,20.4
1732671458.050,2986,DisplayLinkUserAgent,11.5
1732671458.050,994,Google Chrome Helper (GPU),3.3
1732671458.050,684,AlDente,2.8
1732671458.050,672,iTerm2,0.9
1732671458.050,646,Microsoft Word,0.7
1732671458.050,637,Google Chrome,0.4
1732671460.213,6121,com.apple.Virtualization.VirtualMachine,159.5
1732671460.213,17594,Google Chrome Helper (Renderer),65.5
1732671460.213,25390,Python,19.1
1732671460.213,2986,DisplayLinkUserAgent,5.3
1732671460.213,994,Google Chrome Helper (GPU),3.9
1732671460.213,6095,com.docker.backend,3.6
1732671460.213,672,iTerm2,1.9
1732671460.213,646,Microsoft Word,1.1
1732671460.213,637,Google Chrome,1.0
1732671460.213,26358,AddressBookSourceSync,1.0
1732671470.413,17594,Google Chrome Helper (Renderer),49.2
1732671470.413,6121,com.apple.Virtualization.VirtualMachine,46.7
1732671470.413,25390,Python,20.2
1732671470.413,2986,DisplayLinkUserAgent,12.8
1732671470.413,994,Google Chrome Helper (GPU),5.2
1732671470.413,637,Google Chrome,2.3
1732671470.413,6095,com.docker.backend,2.3
1732671470.413,646,Microsoft Word,0.7
1732671470.413,996,Google Chrome Helper,0.6
1732671470.413,6091,com.docker.backend,0.4
1732671472.580,17594,Google Chrome Helper (Renderer),43.9
1732671472.580,25390,Python,21.2
1732671472.580,2986,DisplayLinkUserAgent,10.3
1732671472.580,6121,com.apple.Virtualization.VirtualMachine,8.3
1732671472.580,994,Google Chrome Helper (GPU),3.7
1732671472.580,637,Google Chrome,2.5
1732671472.580,996,Google Chrome Helper,1.6
1732671472.580,646,Microsoft Word,0.6
1732671472.580,41816,Code Helper,0.4
1732671472.580,36903,Google Chrome Helper (Renderer),0.3
1732671474.744,17594,Google Chrome Helper (Renderer),60.9
1732671474.744,6095,com.docker.backend,19.1
1732671474.744,25390,Python,17.6
1732671474.744,2986,DisplayLinkUserAgent,17.5
1732671474.744,6121,com.apple.Virtualization.VirtualMachine,16.5
1732671474.744,994,Google Chrome Helper (GPU),4.4
1732671474.744,996,Google Chrome Helper,1.2
1732671474.744,586,distnoted,1.1
1732671474.744,646,Microsoft Word,1.1
1732671474.744,637,Google Chrome,1.0
1732671476.899,17594,Google Chrome Helper (Renderer),168.6
1732671476.899,2986,DisplayLinkUserAgent,25.9
1732671476.899,25390,Python,17.5
1732671476.899,6121,com.apple.Virtualization.VirtualMachine,9.5
1732671476.899,41738,Code Helper (GPU),6.1
1732671476.899,24132,Code Helper (Renderer),4.6
1732671476.899,994,Google Chrome Helper (GPU),1.3
1732671476.899,996,Google Chrome Helper,1.2
1732671476.899,637,Google Chrome,1.1
1732671476.899,58279,LineCall,1.1
1732671479.037,17594,Google Chrome Helper (Renderer),56.9
1732671479.037,24132,Code Helper (Renderer),26.9
1732671479.037,2986,DisplayLinkUserAgent,25.5
1732671479.037,637,Google Chrome,20.8
1732671479.037,25390,Python,11.5
1732671479.037,6121,com.apple.Virtualization.VirtualMachine,7.9
1732671479.037,41734,Electron,7.9
1732671479.037,41738,Code Helper (GPU),6.0
1732671479.037,66504,Google Chrome Helper (Renderer),5.5
1732671479.037,57216,Google Chrome Helper (Renderer),4.1
1732671481.194,17594,Google Chrome Helper (Renderer),40.9
1732671481.194,25390,Python,18.4
1732671481.194,2986,DisplayLinkUserAgent,14.1
1732671481.194,637,Google Chrome,8.8
1732671481.194,6121,com.apple.Virtualization.VirtualMachine,8.5
1732671481.194,994,Google Chrome Helper (GPU),3.3
1732671481.194,672,iTerm2,2.8
1732671481.194,646,Microsoft Word,0.5
1732671481.194,24132,Code Helper (Renderer),0.3
1732671481.194,67228,Clipy,0.3
1732671485.361,6121,com.apple.Virtualization.VirtualMachine,145.3
1732671485.361,17594,Google Chrome Helper (Renderer),65.1
1732671485.361,25390,Python,19.1
1732671485.361,2986,DisplayLinkUserAgent,3.8
1732671485.361,994,Google Chrome Helper (GPU),2.3
1732671485.361,41738,Code Helper (GPU),1.6
1732671485.361,637,Google Chrome,1.5
1732671485.361,996,Google Chrome Helper,0.6
1732671485.361,646,Microsoft Word,0.5
1732671485.361,6095,com.docker.backend,0.5
1732671499.584,17594,Google Chrome Helper (Renderer),43.6
1732671499.584,637,Google Chrome,22.4
1732671499.584,6121,com.apple.Virtualization.VirtualMachine,21.9
1732671499.584,25390,Python,19.4
1732671499.584,2986,DisplayLinkUserAgent,10.8
1732671499.584,996,Google Chrome Helper,3.0
1732671499.584,994,Google Chrome Helper (GPU),1.4
1732671499.584,36903,Google Chrome Helper (Renderer),0.9
1732671499.584,646,Microsoft Word,0.8
1732671499.584,52328,Google Chrome Helper (Renderer),0.6
1732671501.756,25390,Python,21.1
1732671501.756,2986,DisplayLinkUserAgent,18.9
1732671501.756,6121,com.apple.Virtualization.VirtualMachine,11.5
1732671501.756,17594,Google Chrome Helper (Renderer),6.5
1732671501.756,994,Google Chrome Helper (GPU),5.5
1732671501.756,637,Google Chrome,3.6
1732671501.756,996,Google Chrome Helper,3.6
1732671501.756,646,Microsoft Word,1.2
1732671501.756,3215,Google Chrome Helper (Renderer),1.1
1732671501.756,673,sharingd,0.6
1732671503.930,2986,DisplayLinkUserAgent,23.6
1732671503.930,6121,com.apple.Virtualization.VirtualMachine,22.4
1732671503.930,25390,Python,22.2
1732671503.930,637,Google Chrome,13.2
1732671503.930,17594,Google Chrome Helper (Renderer),12.8
1732671503.930,994,Google Chrome Helper (GPU),7.6
1732671503.930,25160,AMPLibraryAgent,3.6
1732671503.930,672,iTerm2,1.4
1732671503.930,6095,com.docker.backend,1.4
1732671503.930,646,Microsoft Word,0.8
1732671510.115,25390,Python,20.0
1732671510.115,6121,com.apple.Virtualization.VirtualMachine,13.4
1732671510.115,994,Google Chrome Helper (GPU),0.6
1732671510.115,646,Microsoft Word,0.5
1732671510.115,2986,DisplayLinkUserAgent,0.4
1732671510.115,6147,Docker Desktop Helper (GPU),0.3
1732671510.115,17594,Google Chrome Helper (Renderer),0.3
1732671510.115,1055,Google Chrome Helper,0.2
1732671510.115,6095,com.docker.backend,0.2
1732671510.115,673,sharingd,0.1
1732671516.279,6121,com.apple.Virtualization.VirtualMachine,100.7
1732671516.279,2986,DisplayLinkUserAgent,27.0
1732671516.279,58057,Google Chrome Helper (Renderer),21.9
1732671516.279,24132,Code Helper (Renderer),19.5
1732671516.279,25390,Python,13.2
1732671516.279,41734,Electron,11.7
1732671516.279,41738,Code Helper (GPU),5.6
1732671516.279,646,Microsoft Word,1.1
1732671516.279,6095,com.docker.backend,1.1
1732671516.279,53751,Google Chrome Helper (Renderer),0.6
1732671518.424,6121,com.apple.Virtualization.VirtualMachine,130.2
1732671518.424,25390,Python,16.1
1732671518.424,41734,Electron,15.3
1732671518.424,2986,DisplayLinkUserAgent,11.8
1732671518.424,24132,Code Helper (Renderer),9.7
1732671518.424,672,iTerm2,6.5
1732671518.424,623,usernoted,1.3
1732671518.424,996,Google Chrome Helper,0.9
1732671518.424,41738,Code Helper (GPU),0.9
1732671518.424,6095,com.docker.backend,0.5
1732671520.578,6121,com.apple.Virtualization.VirtualMachine,54.2
1732671520.578,24132,Code Helper (Renderer),16.3
1732671520.578,25390,Python,14.8
1732671520.578,41734,Electron,14.4
1732671520.578,2986,DisplayLinkUserAgent,13.5
1732671520.578,41738,Code Helper (GPU),6.1
1732671520.578,637,Google Chrome,3.3
1732671520.578,996,Google Chrome Helper,2.5
1732671520.578,17594,Google Chrome Helper (Renderer),1.7
1732671520.578,646,Microsoft Word,1.0
1732671522.734,26400,replayd,93.7
1732671522.734,6121,com.apple.Virtualization.VirtualMachine,49.5
1732671522.734,25390,Python,20.5
1732671522.734,2986,DisplayLinkUserAgent,12.5
1732671522.734,24132,Code Helper (Renderer),10.4
1732671522.734,41738,Code Helper (GPU),8.1
1732671522.734,622,rapportd,8.0
1732671522.734,673,sharingd,4.4
1732671522.734,41734,Electron,2.1
1732671522.734,625,secd,1.4
1732671524.878,24132,Code Helper (Renderer),70.3
1732671524.878,2986,DisplayLinkUserAgent,20.4
1732671524.878,41738,Code Helper (GPU),15.0
1732671524.878,6121,com.apple.Virtualization.VirtualMachine,13.3
1732671524.878,637,Google Chrome,11.5
1732671524.878,25390,Python,10.9
1732671524.878,24149,Code Helper (Plugin),8.4
1732671524.878,41734,Electron,8.2
1732671524.878,672,iTerm2,4.8
1732671524.878,603,WindowManager,3.5
1732671527.024,25390,Python,15.9
1732671527.024,6121,com.apple.Virtualization.VirtualMachine,14.0
1732671527.024,41734,Electron,13.6
1732671527.024,2986,DisplayLinkUserAgent,12.4
1732671527.024,25077,Dooray Messenger Helper (Renderer),9.9
1732671527.024,24132,Code Helper (Renderer),9.1
1732671527.024,41738,Code Helper (GPU),3.9
1732671527.024,646,Microsoft Word,1.6
1732671527.024,58279,LineCall,1.2
1732671527.024,17364,CharacterPalette,0.6
1732671529.180,25390,Python,17.8
1732671529.180,24132,Code Helper (Renderer),10.1
1732671529.180,6121,com.apple.Virtualization.VirtualMachine,9.8
1732671529.180,41734,Electron,8.3
1732671529.180,2986,DisplayLinkUserAgent,7.8
1732671529.180,672,iTerm2,2.5
1732671529.180,24149,Code Helper (Plugin),1.5
1732671529.180,41738,Code Helper (GPU),1.0
1732671529.180,646,Microsoft Word,0.8
1732671529.180,24192,Code Helper (Plugin),0.8
1732671531.348,6121,com.apple.Virtualization.VirtualMachine,19.6
1732671531.348,25390,Python,19.1
1732671531.348,672,iTerm2,9.2
1732671531.348,2986,DisplayLinkUserAgent,4.4
1732671531.348,24132,Code Helper (Renderer),1.9
1732671531.348,41734,Electron,1.3
1732671531.348,646,Microsoft Word,1.0
1732671531.348,673,sharingd,0.6
1732671531.348,41738,Code Helper (GPU),0.6
1732671531.348,44337,Google Chrome Helper (Renderer),0.6
1732671533.505,6177,Docker Desktop Helper (Renderer),42.9
1732671533.505,25390,Python,16.4
1732671533.505,6121,com.apple.Virtualization.VirtualMachine,15.2
1732671533.505,6095,com.docker.backend,9.9
1732671533.505,24132,Code Helper (Renderer),7.7
1732671533.505,6147,Docker Desktop Helper (GPU),6.0
1732671533.505,996,Google Chrome Helper,3.7
1732671533.505,6113,Docker Desktop,3.6
1732671533.505,41738,Code Helper (GPU),3.6
1732671533.505,2986,DisplayLinkUserAgent,3.3
1732671537.668,2986,DisplayLinkUserAgent,23.0
1732671537.668,6121,com.apple.Virtualization.VirtualMachine,21.5
1732671537.668,41734,Electron,20.0
1732671537.668,25390,Python,16.0
1732671537.668,24132,Code Helper (Renderer),13.5
1732671537.668,41738,Code Helper (GPU),6.5
1732671537.668,996,Google Chrome Helper,4.3
1732671537.668,672,iTerm2,2.5
1732671537.668,637,Google Chrome,1.7
1732671537.668,673,sharingd,1.5
1732671539.834,43120,ControlCenter,31.9
1732671539.834,2986,DisplayLinkUserAgent,30.0
1732671539.834,637,Google Chrome,28.3
1732671539.834,24132,Code Helper (Renderer),23.1
1732671539.834,41734,Electron,13.9
1732671539.834,25390,Python,12.4
1732671539.834,6121,com.apple.Virtualization.VirtualMachine,11.3
1732671539.834,67228,Clipy,10.5
1732671539.834,994,Google Chrome Helper (GPU),10.3
1732671539.834,803,Spotlight,8.5
1732671541.995,6121,com.apple.Virtualization.VirtualMachine,96.5
1732671541.995,2986,DisplayLinkUserAgent,35.0
1732671541.995,25390,Python,18.8
1732671541.995,25369,Google Chrome Helper (Renderer),17.1
1732671541.995,994,Google Chrome Helper (GPU),16.5
1732671541.995,6095,com.docker.backend,6.8
1732671541.995,684,AlDente,3.0
1732671541.995,6113,Docker Desktop,1.3
1732671541.995,672,iTerm2,0.9
1732671541.995,6091,com.docker.backend,0.9
1732671544.147,25390,Python,17.2
1732671544.147,6121,com.apple.Virtualization.VirtualMachine,16.5
1732671544.147,25369,Google Chrome Helper (Renderer),3.5
1732671544.147,672,iTerm2,2.9
1732671544.147,994,Google Chrome Helper (GPU),0.9
1732671544.147,646,Microsoft Word,0.7
1732671544.147,6095,com.docker.backend,0.5
1732671544.147,637,Google Chrome,0.4
1732671544.147,2986,DisplayLinkUserAgent,0.4
1732671544.147,44337,Google Chrome Helper (Renderer),0.3
1732671546.310,25390,Python,21.4
1732671546.310,637,Google Chrome,16.7
1732671546.310,2986,DisplayLinkUserAgent,7.4
1732671546.310,675,Notes,7.2
1732671546.310,6121,com.apple.Virtualization.VirtualMachine,6.5
1732671546.310,25369,Google Chrome Helper (Renderer),3.5
1732671546.310,996,Google Chrome Helper,1.8
1732671546.310,26343,mdworker_shared,1.1
1732671546.310,994,Google Chrome Helper (GPU),1.0
1732671546.310,53751,Google Chrome Helper (Renderer),0.6
1732671548.478,2986,DisplayLinkUserAgent,49.5
1732671548.478,994,Google Chrome Helper (GPU),19.9
1732671548.478,25390,Python,19.7
1732671548.478,25369,Google Chrome Helper (Renderer),15.6
1732671548.478,6121,com.apple.Virtualization.VirtualMachine,14.9
1732671548.478,637,Google Chrome,8.5
1732671548.478,43120,ControlCenter,6.4
1732671548.478,996,Google Chrome Helper,2.4
1732671548.478,36903,Google Chrome Helper (Renderer),1.8
1732671548.478,646,Microsoft Word,1.2
1732671552.646,6121,com.apple.Virtualization.VirtualMachine,39.8
1732671552.646,26423,mdworker_shared,20.8
1732671552.646,25390,Python,15.7
1732671552.646,637,Google Chrome,14.2
1732671552.646,41734,Electron,8.5
1732671552.646,2986,DisplayLinkUserAgent,7.3
1732671552.646,672,iTerm2,2.5
1732671552.646,41816,Code Helper,1.3
1732671552.646,588,cfprefsd,1.2
1732671552.646,646,Microsoft Word,0.7
1732671554.816,25390,Python,19.8
1732671554.816,24132,Code Helper (Renderer),19.5
1732671554.816,6121,com.apple.Virtualization.VirtualMachine,5.6
1732671554.816,2897,ShareSheetUI,5.5
1732671554.816,41738,Code Helper (GPU),4.9
1732671554.816,2986,DisplayLinkUserAgent,3.2
1732671554.816,41734,Electron,2.8
1732671554.816,637,Google Chrome,1.0
1732671554.816,646,Microsoft Word,0.7
1732671554.816,24149,Code Helper (Plugin),0.6
1732671556.968,25390,Python,15.2
1732671556.968,6121,com.apple.Virtualization.VirtualMachine,13.2
1732671556.968,41734,Electron,12.8
1732671556.968,2986,DisplayLinkUserAgent,10.9
1732671556.968,26430,GoogleUpdater,6.5
1732671556.968,24132,Code Helper (Renderer),5.1
1732671556.968,53122,Google Chrome Helper (Renderer),3.0
1732671556.968,637,Google Chrome,1.9
1732671556.968,996,Google Chrome Helper,1.8
1732671556.968,672,iTerm2,1.0
1732671559.135,25390,Python,19.9
1732671559.135,41734,Electron,14.4
1732671559.135,6121,com.apple.Virtualization.VirtualMachine,13.8
1732671559.135,24132,Code Helper (Renderer),5.5
1732671559.135,2986,DisplayLinkUserAgent,5.1
1732671559.135,996,Google Chrome Helper,1.6
1732671559.135,672,iTerm2,1.5
1732671559.135,58279,LineCall,1.4
1732671559.135,41738,Code Helper (GPU),1.0
1732671559.135,646,Microsoft Word,0.7
1732671561.294,25390,Python,16.3
1732671561.294,6121,com.apple.Virtualization.VirtualMachine,5.7
1732671561.294,994,Google Chrome Helper (GPU),2.1
1732671561.294,622,rapportd,1.5
1732671561.294,588,cfprefsd,1.4
1732671561.294,646,Microsoft Word,0.7
1732671561.294,608,lsd,0.6
1732671561.294,614,identityservicesd,0.6
1732671561.294,53751,Google Chrome Helper (Renderer),0.6
1732671561.294,41816,Code Helper,0.5
1732671565.454,6121,com.apple.Virtualization.VirtualMachine,64.3
1732671565.454,2986,DisplayLinkUserAgent,54.7
1732671565.454,25369,Google Chrome Helper (Renderer),32.2
1732671565.454,994,Google Chrome Helper (GPU),30.7
1732671565.454,637,Google Chrome,26.0
1732671565.454,25390,Python,10.8
1732671565.454,18298,ContextStoreAgent,10.1
1732671565.454,24132,Code Helper (Renderer),7.4
1732671565.454,41738,Code Helper (GPU),6.3
1732671565.454,26177,Python,3.0
1732671567.617,6121,com.apple.Virtualization.VirtualMachine,68.0
1732671567.617,25390,Python,20.0
1732671567.617,2986,DisplayLinkUserAgent,16.6
1732671567.617,637,Google Chrome,7.4
1732671567.617,672,iTerm2,2.2
1732671567.617,996,Google Chrome Helper,1.7
1732671567.617,25369,Google Chrome Helper (Renderer),1.5
1732671567.617,994,Google Chrome Helper (GPU),1.4
1732671567.617,53048,Google Chrome Helper (Renderer),1.3
1732671567.617,17594,Google Chrome Helper (Renderer),0.8
1732671571.782,6121,com.apple.Virtualization.VirtualMachine,57.1
1732671571.782,25390,Python,18.3
1732671571.782,2986,DisplayLinkUserAgent,6.5
1732671571.782,637,Google Chrome,4.8
1732671571.782,41734,Electron,2.9
1732671571.782,646,Microsoft Word,0.8
1732671571.782,6095,com.docker.backend,0.8
1732671571.782,673,sharingd,0.5
1732671571.782,24132,Code Helper (Renderer),0.5
1732671571.782,25369,Google Chrome Helper (Renderer),0.5
1732671573.939,6121,com.apple.Virtualization.VirtualMachine,91.1
1732671573.939,25390,Python,14.9
1732671573.939,2986,DisplayLinkUserAgent,12.9
1732671573.939,672,iTerm2,12.1
1732671573.939,637,Google Chrome,11.9
1732671573.939,41734,Electron,8.4
1732671573.939,6177,Docker Desktop Helper (Renderer),6.1
1732671573.939,41738,Code Helper (GPU),3.4
1732671573.939,24132,Code Helper (Renderer),3.0
1732671573.939,6095,com.docker.backend,2.4
1732671576.101,6121,com.apple.Virtualization.VirtualMachine,117.5
1732671576.101,25390,Python,18.3
1732671576.101,637,Google Chrome,3.5
1732671576.101,2986,DisplayLinkUserAgent,3.0
1732671576.101,41738,Code Helper (GPU),1.8
1732671576.101,24132,Code Helper (Renderer),1.7
1732671576.101,41734,Electron,1.5
1732671576.101,6095,com.docker.backend,0.9
1732671576.101,646,Microsoft Word,0.7
1732671576.101,6091,com.docker.backend,0.3
1732671582.280,6121,com.apple.Virtualization.VirtualMachine,92.4
1732671582.280,6177,Docker Desktop Helper (Renderer),70.5
1732671582.280,25390,Python,17.6
1732671582.280,2986,DisplayLinkUserAgent,11.8
1732671582.280,41738,Code Helper (GPU),6.7
1732671582.280,24132,Code Helper (Renderer),4.2
1732671582.280,646,Microsoft Word,0.7
1732671582.280,6095,com.docker.backend,0.7
1732671582.280,41816,Code Helper,0.7
1732671582.280,53751,Google Chrome Helper (Renderer),0.6
1732671612.582,6121,com.apple.Virtualization.VirtualMachine,22.8
1732671612.582,25390,Python,20.9
1732671612.582,996,Google Chrome Helper,2.2
1732671612.582,637,Google Chrome,1.8
1732671612.582,53122,Google Chrome Helper (Renderer),1.7
1732671612.582,673,sharingd,1.6
1732671612.582,646,Microsoft Word,0.8
1732671612.582,2986,DisplayLinkUserAgent,0.8
1732671612.582,41816,Code Helper,0.6
1732671612.582,6095,com.docker.backend,0.5
1732671640.847,2986,DisplayLinkUserAgent,25.1
1732671640.847,25390,Python,17.0
1732671640.847,6121,com.apple.Virtualization.VirtualMachine,11.5
1732671640.847,41734,Electron,7.8
1732671640.847,24132,Code Helper (Renderer),6.1
1732671640.847,41738,Code Helper (GPU),2.5
1732671640.847,731,Finder,2.1
1732671640.847,672,iTerm2,1.5
1732671640.847,15839,com.apple.appkit.xpc.openAndSavePanelService,1.3
1732671640.847,646,Microsoft Word,1.0
1732671643.015,6121,com.apple.Virtualization.VirtualMachine,26.0
1732671643.015,41734,Electron,19.9
1732671643.015,25390,Python,16.2
1732671643.015,24132,Code Helper (Renderer),13.2
1732671643.015,2986,DisplayLinkUserAgent,7.4
1732671643.015,6095,com.docker.backend,2.0
1732671643.015,41738,Code Helper (GPU),1.7
1732671643.015,646,Microsoft Word,0.8
1732671643.015,6147,Docker Desktop Helper (GPU),0.5
1732671643.015,26464,docker,0.4
1732671645.162,6121,com.apple.Virtualization.VirtualMachine,15.2
1732671645.162,2986,DisplayLinkUserAgent,15.0
1732671645.162,25390,Python,13.5
1732671645.162,41734,Electron,12.6
1732671645.162,24132,Code Helper (Renderer),7.1
1732671645.162,672,iTerm2,2.5
1732671645.162,41738,Code Helper (GPU),1.8
1732671645.162,637,Google Chrome,0.6
1732671645.162,646,Microsoft Word,0.6
1732671645.162,24192,Code Helper (Plugin),0.5
1732671653.348,25390,Python,17.3
1732671653.348,41734,Electron,15.6
1732671653.348,6121,com.apple.Virtualization.VirtualMachine,10.2
1732671653.348,2986,DisplayLinkUserAgent,10.1
1732671653.348,24132,Code Helper (Renderer),5.8
1732671653.348,58279,LineCall,1.9
1732671653.348,646,Microsoft Word,1.2
1732671653.348,637,Google Chrome,1.0
1732671653.348,26449,mdworker_shared,0.9
1732671653.348,53751,Google Chrome Helper (Renderer),0.7
1732671655.574,25390,Python,15.5
1732671655.574,41734,Electron,15.0
1732671655.574,6121,com.apple.Virtualization.VirtualMachine,13.5
1732671655.574,43120,ControlCenter,12.7
1732671655.574,637,Google Chrome,11.0
1732671655.574,2986,DisplayLinkUserAgent,10.7
1732671655.574,24132,Code Helper (Renderer),7.9
1732671655.574,41738,Code Helper (GPU),7.0
1732671655.574,67228,Clipy,6.1
1732671655.574,58271,LINE,4.1
1732671657.726,2986,DisplayLinkUserAgent,60.3
1732671657.726,25390,Python,15.5
1732671657.726,41734,Electron,14.6
1732671657.726,6121,com.apple.Virtualization.VirtualMachine,11.9
1732671657.726,994,Google Chrome Helper (GPU),10.0
1732671657.726,637,Google Chrome,9.9
1732671657.726,25369,Google Chrome Helper (Renderer),6.6
